Sales_ID,name,mileage,seats,car_num,engine
2092,Mahindra,16,7,46가2527,2179
2093,Maruti,22.74,5,52후2286,796
2094,Maruti,19.7,5,40고9948,796
2095,Mahindra,13,8,37나7669,2489
2096,Chevrolet,16.52,5,47아3062,1991
2097,Maruti,22.74,5,50호6774,796
2098,Tata,21.12,5,22마5189,1248
2099,Datsun,20.63,5,18오7912,1198
2100,Fiat,21.2,5,11부7040,1248
2101,Maruti,17.5,5,20아3327,1298
2102,Hyundai,21.1,5,52구8097,814
2103,Maruti,20.85,5,54주1921,1197
2104,Mahindra,13.6,7,38노6470,2523
2105,Hyundai,22.7,5,37로5697,1582
2107,Mahindra,16,7,91가9718,2179
2108,Maruti,27.39,5,24후3917,1248
2109,Maruti,17.3,5,25고2106,1061
2110,Audi,20.38,5,54나4851,1968
2111,Maruti,23.2,5,64아9271,1248
2112,Hyundai,24,5,13호1067,1186
2113,Maruti,18.9,5,65마7054,998
2115,Maruti,16.1,4,13미9886,796
2116,Mahindra,11.79,8,71부7234,2179
2117,Maruti,20.51,5,35아7374,998
2118,Toyota,12.8,7,72구3181,2494
2119,Mahindra,15.96,7,70주1905,2523
2120,Maruti,19.7,5,28노8387,796
2121,Maruti,19.3,5,51로8488,1248
2122,Honda,17,5,81가6369,1497
2123,Chevrolet,18,5,60후2267,995
2124,Hyundai,21.1,5,14고7700,814
2126,Nissan,21.64,5,83나9462,1461
2127,Mahindra,16,7,75아7212,2179
2128,Renault,19.87,5,96호1000,1461
2129,Maruti,21.56,5,24마8006,1462
2130,Audi,13.22,5,33신8272,2967
2131,Hyundai,18.6,5,15부3238,1197
2132,Audi,12.07,7,49아7503,2967
2133,Mahindra,15.4,7,26구5984,2523
2134,Volkswagen,22.07,5,31주8581,1199
2135,Honda,9,5,55노4271,2997
2136,Audi,12.07,7,79로6562,2967
2137,Maruti,24.3,5,65가2204,1248
2138,Land,0,5,45후4589,2179
2139,Honda,19.5,5,78고2626,1199
2140,Volkswagen,18.78,5,56나6681,999
2141,Daewoo,18.5,5,92아9440,796
2142,Datsun,20.63,5,64호6696,1198
2143,Ford,22.77,5,51마6384,1498
2144,Hyundai,19.67,5,20유5494,1582
2145,Renault,19.01,5,45부8422,1461
2146,Maruti,17.3,5,93아3788,993
2147,Maruti,22.9,5,14구8857,1248
2148,Maruti,20.51,5,89주9180,998
2149,Maruti,12.6,5,19노1889,1586
2151,Chevrolet,18,5,11로9227,995
2152,Maruti,18.9,5,11가3307,1061
2153,Hyundai,24.4,5,84후9160,1120
2154,Chevrolet,18.6,5,92고9279,1199
2155,Honda,25.6,5,94나8109,1498
2156,Toyota,12.99,8,36아2712,2494
2157,Hyundai,18.6,5,81호2982,1197
2158,Maruti,27.39,5,31마5575,1248
2159,Hyundai,18.9,5,60술5213,1197
2160,Maruti,21.63,5,80부6495,998
2161,Datsun,19.02,7,66아2257,1198
2162,Tata,23,5,51구8685,1248
2163,Maruti,20.92,5,10주3596,998
2164,Maruti,22.9,5,29노3565,1248
2165,Maruti,22,5,31로9970,1197
2166,Mahindra,15.4,7,31가1712,1997
2167,Maruti,17.3,5,46후4350,1061
2168,Maruti,17.3,5,61고7581,993
2169,Mahindra,14,7,71나2871,2498
2170,Mahindra,12.05,9,75아5360,2179
2171,Tata,11.57,7,41호7509,2179
2172,Maruti,24.3,5,80마2324,1248
2173,Mahindra,15.96,7,56해4371,2523
2174,Tata,23.84,5,41부1576,1199
2175,Maruti,22.9,5,22아1327,1248
2176,Maruti,19.3,5,80구3091,1248
2177,Hyundai,19.81,5,65주8691,1086
2178,Honda,25.8,5,35노9447,1498
2179,Maruti,24.3,5,13로5547,1248
2180,Maruti,22.74,5,14가3082,796
2181,Maruti,18.9,5,23후8033,1061
2182,Mahindra,15.96,7,11고8667,2523
2183,Maruti,22.9,5,96나3987,1248
2184,Maruti,19.7,5,73아4480,796
2185,Honda,17,5,68호3651,1497
2186,Mahindra,16.5,7,35마6184,1493
2187,Mahindra,15.96,7,48자5719,2523
2188,Honda,16.8,5,14부1639,1497
2190,Maruti,23.1,5,27아7934,998
2191,Maruti,20.92,5,50구3815,998
2192,Hyundai,17,5,61주9595,1591
2193,Maruti,22.74,5,35노7597,796
2194,Renault,25.17,5,21로6034,799
2195,Maruti,22.74,5,68가4776,796
2196,Chevrolet,14.49,5,18후6372,1399
2197,Hyundai,22.54,5,11고3187,1396
2198,Tata,19.4,5,10나5476,1405
2199,Ford,17,5,78아4905,1497
2200,Fiat,20.3,5,54호9588,1248
2201,Maruti,21.4,5,13마1394,1197
2202,Hyundai,19.1,5,16축8283,1197
2203,Tata,15.05,7,55부7221,2179
2204,Tata,24.7,5,20아1971,1047
2205,Mahindra,13,8,62구5973,2489
2206,Hyundai,21.1,5,90주1187,814
2207,Maruti,21.4,5,56노7582,1197
2208,Maruti,20.73,5,80로9540,1373
2209,Hyundai,17,5,91가5917,1591
2210,Maruti,22.9,5,68후6791,1248
2211,Hyundai,18.9,5,79고6951,1197
2212,Maruti,19.3,5,27나5248,1248
2213,Hyundai,16.9,5,86아2014,1197
2214,Hyundai,17,5,68호2261,1591
2215,Maruti,24.7,5,45마4679,796
2216,Maruti,28.09,5,96인6867,1248
2217,Tata,21.5,5,26부7754,1497
2218,Hyundai,17.01,5,22아9252,1591
2219,Ford,17,5,87구8771,1497
2220,Maruti,23.95,5,28주4253,998
2221,Mahindra,20,5,74노3968,1497
2222,Maruti,20.51,5,65로6267,998
2223,Hyundai,18.6,5,64가5368,1368
2224,Toyota,12.8,8,16후5567,2494
2225,Mahindra,21.03,5,52고8024,1461
2226,Tata,23.57,5,77나5003,1396
2227,Maruti,23.26,5,48아9835,1197
2228,Volkswagen,20.5,5,21호9156,1598
2229,Hyundai,16.2,5,58마6565,1493
2230,Hyundai,14.8,5,93묘6450,1591
2231,Mahindra,21.03,5,39부9571,1461
2232,Skoda,15.41,5,50아9567,1598
2233,Maruti,23.4,5,40구7415,1248
2234,Maruti,16.1,4,97주2906,796
2235,Mahindra,16,7,29노3167,2179
2236,Tata,13.93,7,52로4229,2179
2237,Tata,19.1,5,58가8191,1405
2238,Tata,16.1,5,91후5910,1405
2239,Tata,11.57,7,67고5513,2179
2240,Ford,13.8,5,63나4412,1299
2241,Volkswagen,16.96,5,39아3113,1968
2242,Chevrolet,15.26,5,44호2666,1150
2243,Maruti,16.8,8,80마2005,796
2244,Hyundai,17,5,67진8749,1197
2245,Maruti,22.74,5,50부3004,796
2246,Hyundai,15.3,5,39아1545,1341
2247,Chevrolet,18.2,5,86구5914,1199
2248,Maruti,18.5,5,19주6885,1197
2249,Maruti,22,5,81노7297,1197
2250,Mahindra,15.96,7,29로7302,2523
2251,Maruti,18.5,5,92가7917,1197
2252,Hyundai,24.8,5,34후9930,1396
2253,Maruti,19.7,5,99고1907,796
2255,Maruti,16.1,4,60나4532,796
2256,Renault,25.17,5,29아6169,799
2257,Maruti,16.1,4,54호1504,796
2258,Hyundai,18.5,5,22마3581,1197
2260,Hyundai,22.54,5,35사5235,1396
2261,Tata,15.64,5,85부4828,1193
2262,Hyundai,24.4,5,90아1315,1120
2263,Ford,20,5,85구5748,1399
2264,Renault,19.01,5,53주5262,1461
2265,Chevrolet,18,5,89노2141,995
2266,Tata,25.4,4,92로9290,624
2267,Maruti,22.74,5,99가2324,796
2269,Maruti,24.3,5,95후5644,1248
2270,Maruti,20.51,5,52고1368,998
2271,Hyundai,18.9,5,55나6683,1197
2273,Mahindra,13.6,7,14아4080,2523
2275,Volkswagen,16.2,5,59호9485,1199
2276,Ford,13.8,5,82마4643,1399
2277,Maruti,19.7,8,21오9694,796
2278,Maruti,25.2,5,11부6000,1248
2279,Tata,19.4,5,24아6820,1405
2280,Maruti,18.9,5,86구9629,998
2281,Chevrolet,18.6,5,99주5307,1199
2282,Mahindra,13.6,7,60노5198,2523
2283,Maruti,12.6,5,89로9267,1586
2284,Tata,17,5,73가2796,1198
2285,Hyundai,18.6,5,15후5707,1197
2287,Maruti,19.7,5,19고9510,796
2288,Maruti,23.95,5,37나7389,998
2289,Hyundai,16.36,5,89아7605,1495
2290,Maruti,15,5,51호5087,1586
2291,Maruti,18.9,5,66마5258,998
2293,Mahindra,16.5,7,87미5904,1493
2294,Mahindra,10.5,8,63부8760,2179
2295,Tata,13.93,7,80아6232,2179
2296,Maruti,20.89,5,39구4439,1197
2297,Maruti,20.92,5,36주2813,998
2298,Mahindra,15.96,7,33노4718,2523
2299,Honda,18.2,5,34로8480,1199
2300,Volkswagen,22.27,5,71가8251,1498
2301,Honda,18.7,5,24후9765,1199
2302,Honda,27.3,5,89고4434,1498
2303,Hyundai,21.1,5,63나1780,814
2304,Volkswagen,20.14,5,70아2833,1498
2305,Maruti,17.8,5,95호6409,1248
2306,Mahindra,17.21,7,82마6744,1493
2307,Chevrolet,25.44,5,58신4298,936
2308,Ford,15.6,5,91부5972,1196
2309,Toyota,12.99,8,66아7027,2494
2310,Maruti,20.52,5,87구5371,1197
2311,Hyundai,20.36,5,35주1875,1197
2312,Maruti,20.77,7,11노1094,1248
2313,Maruti,32.52,5,86로1477,998
2314,Maruti,17.3,5,54가9838,993
2315,Maruti,15.6,5,61후1015,1586
2316,Honda,19.4,5,26고3686,1198
2317,Maruti,22.9,5,39나5775,1248
2318,Hyundai,18.9,5,76아1963,1197
2319,Tata,25,5,87호8592,1396
2320,Hyundai,21.1,5,65마9922,814
2321,Hyundai,17,5,50유2929,1197
2322,Hyundai,17,5,14부5622,1197
2323,Fiat,20.4,5,34아1741,1248
2324,Maruti,16.1,4,13구8378,796
2325,Maruti,19.34,7,24주2856,1462
2326,Maruti,21.63,5,59노6075,998
2327,Maruti,20.51,5,67로4156,998
2328,Maruti,14,5,79가4643,796
2329,Mahindra,15.4,7,16후9710,2523
2331,Chevrolet,18,5,70고4743,995
2332,Chevrolet,13.58,10,19나6875,2499
2333,Maruti,19.7,5,49아5826,796
2334,Hyundai,13.2,5,73호5227,1495
2335,Tata,23.03,5,90마2966,1396
2336,Tata,23.03,5,31술1516,1396
2337,Tata,23.03,5,39부4188,1396
2339,Hyundai,22.1,5,96구9809,1298
2340,Tata,23.03,5,11주8535,1396
2341,Maruti,17.3,5,84노4340,1396
2342,Honda,25.8,5,58로8360,993
2343,Hyundai,20.36,5,64가8628,1498
2344,Maruti,17.8,5,57후6214,1197
2345,Hyundai,17.19,5,29고2981,1248
2346,Hyundai,18.5,5,89나6989,1197
2347,Hyundai,18.5,5,97아8684,1197
2348,Hyundai,16.3,5,20호6171,1197
2349,Hyundai,18.9,5,45마3025,1797
2350,Maruti,19.7,5,46해1000,1197
2351,Maruti,19.7,5,88부1862,796
2352,Tata,23.84,5,60아9702,796
2353,Maruti,22.74,5,37구3960,1199
2354,Maruti,28.4,5,69주6085,796
2355,Maruti,20.85,5,71노4764,1248
2356,Maruti,22,5,50로6569,1197
2358,Renault,25.17,5,75가5367,1197
2359,Hyundai,19.81,5,78후6693,799
2360,Ford,24.4,5,39고3301,1086
2361,Chevrolet,18,5,72나5581,1498
2362,Renault,25.17,5,43아7405,995
2363,Hyundai,18.5,5,45호2891,799
2364,Hyundai,23.5,5,85마9904,1197
2365,Maruti,18.9,5,91자2522,1396
2366,Mahindra,14,8,23부1680,998
2367,Hyundai,0,5,13아3351,2498
2368,Mahindra,15.96,7,83구4265,1086
2369,Maruti,21.21,5,28주3115,2523
2370,Ford,22.7,5,42노5731,1197
2371,Ford,22.77,5,48로1671,1498
2372,Nissan,14.23,5,42가6191,1498
2373,Ford,20,5,14후9234,1498
2374,Ford,25.83,5,16고2487,1399
2375,Maruti,21.21,5,35나1682,1498
2376,Ford,18.5,5,68아9046,1197
2377,Maruti,18.9,5,34호3830,1399
2378,Ford,23.8,5,87마1971,998
2379,Ford,25.83,5,40축5183,1499
2380,Renault,20.45,5,75부7420,1498
2381,Maruti,18.5,5,67아1891,1461
2382,Hyundai,24,5,67구5661,1197
2383,Maruti,23.2,5,83주1049,1120
2384,Tata,13.93,7,94노6751,1248
2385,Hyundai,16.8,5,74로2478,2179
2386,Maruti,25.2,5,89가5401,1493
2388,Hyundai,24.4,5,32후7428,1248
2390,Maruti,24.52,7,15고2205,1120
2391,Maruti,23.4,5,82나8206,1248
2392,Tata,20.3,5,98아3159,1248
2393,Tata,19.1,5,10호2701,1199
2394,Ford,18.16,5,22마1139,1405
2395,Maruti,23.65,5,17인8702,1196
2396,Mahindra,17.21,7,93부1492,1248
2397,Toyota,18.16,5,11아4763,1493
2398,Mahindra,16.36,7,26구8763,1197
2399,Mahindra,18.49,7,79주1304,2179
2400,Chevrolet,16.52,5,81노1169,1493
2401,Hyundai,14.66,7,62로9464,1991
2402,Ford,26.1,5,96가3236,2199
2403,Toyota,12.8,8,53후1224,1498
2404,Honda,19.4,5,15고9957,2494
2405,Tata,23.84,5,94나5301,1198
2406,Hyundai,15.29,5,37아1371,1199
2407,Hyundai,19.81,5,98호7238,1591
2408,Toyota,12.99,8,53마7689,1086
2409,Honda,26,5,11묘9854,2494
2410,Hyundai,21.1,5,14부8696,1498
2411,Chevrolet,18.2,5,63아4316,814
2412,Hyundai,20.36,5,24구5075,1199
2413,Maruti,15.4,5,94주7224,1197
2414,Chevrolet,12.12,7,53노5009,1590
2415,Tata,22.95,5,64로8982,2231
2416,Honda,17.4,5,26가6153,1248
2417,Mahindra,15.1,7,84후3825,1497
2418,Hyundai,18.6,5,89고5160,2179
2419,Ford,18.12,5,55나4108,1197
2420,Hyundai,22.32,5,32아7008,1196
2421,Datsun,22.5,5,15호1562,1582
2422,Ford,14.2,5,97마3383,999
2423,Tata,25.4,4,12진8821,1597
2424,Honda,17.7,5,17부5380,624
2425,Maruti,16.1,4,10아8012,1497
2426,Hyundai,13.9,5,27구9011,796
2427,Hyundai,19.67,5,51주1027,1599
2428,Tata,23.84,5,98노5397,1582
2429,Ford,23.5,5,75로7000,1199
2430,Tata,23.84,5,62가8908,1498
2431,Maruti,22.74,5,60후6765,1199
2432,Chevrolet,18,5,28고1251,796
2433,Maruti,24.52,7,36나6928,995
2434,Mahindra,15.4,9,71아4097,1248
2435,Mahindra,12.05,9,12호2880,2523
2436,Ford,17.7,5,63마6701,2179
2437,Tata,15.05,7,79사9684,1399
2438,Maruti,21.21,5,55부5845,2179
2439,Hyundai,20.36,5,97아7066,1197
2440,Hyundai,18.9,5,18구2025,1197
2441,Hyundai,20.36,5,69주6192,1197
2442,Hyundai,18.5,5,79노7700,1197
2443,Maruti,26.59,5,15로4142,1197
2444,Tata,17,5,97가7490,1248
2445,Mahindra,15.96,7,19후3795,1198
2446,Hyundai,20.36,5,27고5684,2523
2447,Maruti,22.74,5,16나9489,1197
2448,Maruti,18.9,5,29아7404,796
2450,Maruti,18.9,5,81호2375,1061
2451,Tata,14.1,7,14마8655,1061
2452,Maruti,20.77,7,70오9353,2179
2453,Tata,25.4,4,74부2773,1248
2454,Maruti,16.8,8,85아8095,624
2455,Maruti,16.8,8,11구1087,796
2456,Tata,16.84,5,88주1927,796
2457,Chevrolet,25.44,5,73노6303,1193
2458,Chevrolet,16.2,5,68로4175,936
2459,Maruti,16.1,4,83가6211,995
2460,Maruti,16.1,4,57후9052,796
2461,Maruti,19.7,5,11고6759,796
2463,Mahindra,11.18,7,77나5331,796
2464,Maruti,18.9,5,89아7693,2696
2466,Maruti,14,5,38호8341,998
2468,Mahindra,16,7,91마6001,796
2469,Maruti,24.52,7,11미2274,2179
2470,Renault,23.01,5,56부2290,1248
2471,Ford,14.09,5,32아8251,999
2472,Mahindra,17.21,7,70구4583,1596
2473,Mahindra,15.4,7,94주2245,1493
2474,Maruti,16.6,5,33노3909,2179
2475,Maruti,19.7,5,85로9360,1197
2476,Mahindra,16.5,7,18가2261,796
2477,Maruti,23.95,5,40후7724,1493
2478,Maruti,24.7,5,15고3121,998
2479,Toyota,12.8,8,37나7962,796
2480,Chevrolet,14.7,5,18아7022,2494
2481,Tata,14.1,7,47호2289,1150
2482,Maruti,26.6,5,74마2098,2179
2483,Hyundai,18.6,5,27신3423,998
2484,Mahindra,15.4,7,17부9606,1197
2485,Hyundai,13.45,5,90아1715,1997
2486,Maruti,19.3,5,69구3090,1086
2487,Hyundai,20.36,5,57주4996,1248
2488,Maruti,19.7,5,40노6784,1197
2489,Ford,11.4,7,41로2379,796
2490,Maruti,25.2,5,87가4445,2953
2491,Toyota,12.99,7,26후6816,1248
2492,Hyundai,18.9,5,99고1775,2494
2493,Renault,20.45,5,55나8577,1197
2494,Maruti,22.9,5,18아7712,1461
2495,Maruti,22.9,5,50호5499,1248
2497,Maruti,17.3,5,16마7369,1248
2498,Maruti,23.2,5,40유1760,993
2500,Maruti,25.2,5,80부8165,1248
2501,Maruti,23.1,5,40아3743,1248
2502,Hyundai,18.9,5,30구5569,998
2503,Hyundai,18.6,5,98주9888,1197
2504,Chevrolet,25.44,5,32노2913,1197
2505,Maruti,20.92,5,78로2823,936
2506,Maruti,19.7,5,52가4891,998
2507,Hyundai,24,5,22후9680,796
2508,Maruti,19.7,5,23고7842,1120
2509,Maruti,23.95,5,55나7051,796
2510,Hyundai,22.32,5,20아9124,998
2511,Datsun,22.7,5,15호5206,1582
2512,Hyundai,18.9,5,31마9890,799
2513,Ford,20,5,89술1757,1197
2514,Maruti,26.6,5,68부4807,1399
2515,Hyundai,18.9,5,71아8355,998
2516,Maruti,20.77,7,75구2471,1197
2517,Maruti,26.59,5,41주3828,1248
2518,Renault,23.01,5,30노4524,1248
2519,Maruti,26.2,5,11로3504,999
2520,Maruti,26.59,5,66가9508,998
2521,Maruti,26.59,5,89후2476,1248
2522,Maruti,18.9,5,68고8828,1248
2523,Renault,20.46,5,52나9002,998
2524,Hyundai,21.1,5,65아6162,1461
2525,Hyundai,18.9,5,19호5375,814
2526,Maruti,21.94,5,17마2240,1197
2527,Toyota,23.59,5,52해6379,1196
2528,Maruti,26.6,5,60부5931,1364
2529,Maruti,18.5,5,74아3502,998
2530,Hyundai,20.3,5,82구3576,1197
2531,Maruti,15.37,7,53주9014,1086
2532,Toyota,23.59,5,27노8710,1196
2533,Fiat,21.2,5,27로8682,1364
2534,Renault,20.4,5,54가9012,1248
2535,Honda,17.4,5,33후3211,1461
2536,Honda,25.8,5,97고2130,1497
2537,Toyota,13.4,5,84나9406,1498
2538,Toyota,12.55,7,44아1500,1794
2539,Hyundai,20.3,5,91호7106,2982
2540,Mahindra,16,7,81마8867,1086
2541,Chevrolet,18.6,5,58자1231,2179
2542,Mahindra,15.4,7,60부4007,1199
2543,Maruti,22.9,5,14아7407,2179
2544,Chevrolet,16.52,5,47구7128,1248
2545,Maruti,23.2,5,13주6943,1991
2546,Toyota,21.43,5,22노9369,1248
2547,Maruti,20.92,5,90로7283,1364
2548,Maruti,19.7,5,18가5681,998
2549,Chevrolet,25.44,5,42후8859,796
2553,Renault,20.45,5,74고6505,936
2554,Hyundai,18.9,5,68나5985,1461
2555,Toyota,23.59,5,28아8890,1197
2556,Honda,26,5,17호7656,1364
2557,Mahindra,15.1,7,44마9233,1498
2558,Honda,26,5,22축3154,2179
2559,Chevrolet,16,5,33부5545,1498
2560,Chevrolet,13.58,9,27아5044,995
2561,Maruti,15.5,5,77구4283,2499
2562,Tata,13.49,5,35주7404,1586
2563,Mahindra,18.15,6,25노2857,2179
2564,Tata,17,5,75로3023,1198
2565,Hyundai,22.32,5,44가5137,1405
2566,Chevrolet,18.6,5,34후1701,1582
2567,Tata,21.12,5,39고5701,1199
2568,Maruti,20.92,5,82나8796,1248
2569,Maruti,24.7,5,68아5151,998
2570,Renault,25.17,5,99호3181,796
2571,Mahindra,16.5,7,62마8948,799
2572,Datsun,22.7,5,55인4309,1493
2573,Maruti,23.95,5,94부1444,799
2574,Maruti,26.6,5,74아3480,998
2575,Maruti,22,5,15구6120,998
2576,Maruti,28.4,5,56주2004,1197
2577,Maruti,23.95,5,78노6173,1248
2578,Chevrolet,25.44,5,89로4990,998
2579,Hyundai,17,5,36가6343,936
2580,Maruti,26.2,5,97후8423,1591
2581,Maruti,25.2,5,77고1960,998
2582,Mahindra,15.1,7,77나1796,1248
2583,Mahindra,16.5,7,76아6234,2179
2584,Hyundai,19.1,5,48호2862,1493
2585,Hyundai,24.8,5,31마3493,1197
2586,Toyota,12.99,7,38묘1911,1396
2587,Toyota,12.8,8,78부9600,2494
2588,Hyundai,22.7,5,98아9407,2494
2589,Maruti,26.2,5,54구6900,1582
2590,Maruti,24.3,5,61주6752,998
2591,Nissan,21.64,5,67노9824,1248
2592,Honda,12.9,5,40로6807,1461
2593,Toyota,12.8,8,76가6483,1799
2594,Mahindra,16.55,6,98후8956,2494
2595,Hyundai,24,5,49고6476,2498
2596,Honda,18,5,29나9201,1120
2597,Datsun,20.63,5,77아8567,1198
2598,Chevrolet,18.2,5,20호3687,1198
2599,Hyundai,18.9,5,78마8090,1199
2600,Chevrolet,22.1,5,25진7699,1197
2601,Volkswagen,20.14,5,40부1005,1248
2602,Honda,25.6,5,63아6649,1498
2603,Hyundai,20.3,5,61구9084,1498
2604,Hyundai,20.3,5,96주2712,998
2605,Hyundai,20.36,5,89노5990,1086
2606,Hyundai,24,5,69로8226,1197
2607,Maruti,22.9,5,36가5925,1186
2608,Volkswagen,20.54,5,83후6351,1248
2609,Hyundai,22.32,5,56고3276,1598
2610,Maruti,18.9,5,66나9052,1582
2611,Hyundai,22.54,5,33아4823,998
2612,Hyundai,24.8,5,95호4471,1396
2613,Ford,17.8,5,38마5981,1396
2614,Hyundai,11.88,5,66사2275,1399
2615,Hyundai,22.32,5,52부6163,1086
2616,Chevrolet,18,5,47아6116,1582
2617,Tata,17.88,5,75구3127,995
2618,Toyota,23.59,5,84주5501,1396
2619,Maruti,26.2,5,80노1845,1364
2620,Mahindra,15.1,7,53로4012,998
2621,Hyundai,18.9,5,94가6063,2179
2622,Fiat,14.6,5,12후7073,1197
2623,Toyota,10.75,8,66고9011,1368
2624,Maruti,22.74,5,80나7479,2694
2625,Maruti,21.4,5,69아4546,796
2626,Maruti,23.95,5,16호4858,1197
2627,Maruti,26.59,5,20마8556,998
2628,Force,17,7,84오8536,1248
2629,Tata,25,5,85부6498,2200
2630,Chevrolet,18.6,5,27아3399,1396
2631,Jaguar,13.6,5,29구8138,1199
2632,Lexus,22.37,5,22주3347,1999
2633,Jaguar,19.33,5,10노7654,2487
2634,Tata,14.1,7,26로1552,1999
2635,Volvo,18,5,28가4334,2179
2636,Toyota,19.16,5,75후4469,1969
2637,Maruti,21.79,5,11고4694,2494
2638,Maruti,27.39,5,66나6865,998
2639,Honda,18.2,5,95아7560,1248
2640,Toyota,12.99,7,12호8609,1199
2641,Maruti,22,5,89마3498,2494
2642,Toyota,16.78,5,41미9014,1197
2643,Maruti,22,5,15부6949,1496
2644,Hyundai,24,5,43아1311,1197
2645,BMW,16.78,5,29구5254,1186
2646,BMW,16.78,5,47주7828,1995
2647,Honda,19,5,59노9268,1995
2648,Skoda,14.3,5,74로4087,1199
2649,Volvo,16.8,5,43가3344,1598
2650,Hyundai,17.92,5,65후7822,1984
2651,Tata,23.03,5,49고8516,1086
2652,Maruti,23.1,5,73나1284,1396
2653,Maruti,22,5,23아8693,998
2654,Tata,17,5,86호4164,1197
2655,Renault,25.17,5,13마6912,1405
2656,Hyundai,18.9,5,76신6578,799
2657,Maruti,15.5,5,29부4057,1197
2658,Toyota,12.55,7,92아3113,1586
2659,Hyundai,24.4,5,16구4276,2982
2660,Ford,17.8,5,36주4867,1120
2661,Mahindra,15.4,7,66노4954,1399
2662,Mahindra,15.4,7,86로2807,1997
2663,Maruti,21.5,5,76가7356,2523
2664,Jaguar,13.6,5,60후6900,1248
2665,Lexus,22.37,5,58고4735,1999
2666,Jaguar,19.33,5,40나3337,2487
2667,Tata,14.1,7,76아7156,1999
2668,Volvo,18,5,82호9314,2179
2669,Toyota,19.16,5,35마9610,1969
2670,Maruti,21.79,5,53유1126,2494
2671,Maruti,27.39,5,94부6784,998
2672,Honda,18.2,5,72아3474,1248
2673,Toyota,12.99,7,95구2071,1199
2674,Maruti,22,5,28주2152,2494
2675,Toyota,16.78,5,64노8651,1197
2676,Maruti,22,5,68로2410,1496
2677,Hyundai,24,5,63가1130,1197
2678,BMW,16.78,5,67후3597,1186
2679,BMW,16.78,5,36고6833,1995
2680,Honda,19,5,40나5321,1995
2681,Skoda,14.3,5,41아5839,1199
2682,Volvo,16.8,5,12호3014,1598
2684,Honda,24.5,7,32마3667,1984
2685,Tata,14,7,43술9848,1498
2686,Mahindra,11.79,8,11부6166,2179
2687,Mahindra,13,8,28아3670,2179
2688,Hyundai,17.19,5,51구3511,2489
2689,Hyundai,21.38,5,79주5089,1197
2690,Maruti,23.4,5,92노1844,1396
2691,Maruti,15.37,5,60로8633,1248
2692,Maruti,22.74,5,99가4948,1196
2693,Maruti,28.4,5,82후2523,796
2694,Maruti,22.74,5,96고5749,1248
2695,Mahindra,12.05,7,81나7542,796
2696,Maruti,22.74,5,36아7750,2179
2697,Hyundai,19.81,5,18호5205,796
2698,Maruti,20.73,5,93마6124,1086
2699,Mahindra,15.96,7,47해6663,1373
2700,Maruti,24.7,5,30부3574,2523
2701,Mahindra,16.5,7,79아6593,796
2702,Hyundai,21.1,5,85구7255,1493
2703,Toyota,12.55,7,92주1789,814
2704,Hyundai,18.9,5,95노6799,2982
2705,Mercedes,17.9,5,61로2095,1197
2706,Mercedes,11.74,5,21가4756,2143
2707,Ford,15.3,5,71후4444,2987
2708,Toyota,12.8,8,20고7558,1596
2709,BMW,16.07,5,80나6548,2494
2710,Volkswagen,20.54,5,89아3000,1995
2711,Maruti,17.5,7,26호2707,1598
2712,Maruti,21.4,5,36마5978,1373
2713,Maruti,23.95,5,48자8808,1197
2714,Mahindra,16,7,68부4311,998
2715,Hyundai,18.6,5,92아4150,1997
2716,Maruti,22.74,5,88구2730,1197
2717,Hyundai,17.01,5,15주1570,796
2718,Maruti,21.01,5,98노2966,1582
2719,Volkswagen,18.78,5,25로1413,1197
2721,Maruti,21.4,5,86가7419,999
2722,Ford,15.63,5,52후4466,1197
2723,BMW,14.49,5,92고1460,1499
2724,Chevrolet,18,5,73나9394,2993
2725,Maruti,22.74,5,33아5865,995
2726,Hyundai,0,5,66호2305,796
2728,Hyundai,18.6,5,91마5506,1086
2729,Hyundai,21.19,5,10축3429,1197
2730,Mahindra,18.49,7,17부3787,1396
2731,Maruti,21.94,5,64아1546,1493
2732,Toyota,21.43,5,58구2944,1196
2733,Hyundai,19.81,5,74주6033,1364
2734,Maruti,20.77,7,17노8023,1086
2735,Maruti,20.77,7,47로7087,1248
2736,Mahindra,18.49,7,67가5981,1248
2737,Hyundai,18.9,5,55후9991,1493
2738,Maruti,18.9,5,66고7403,1197
2739,Tata,19.4,5,24나5788,998
2740,Honda,25.8,5,74아2569,1405
2741,Maruti,26.3,5,44호5254,1498
2742,Tata,23,5,75마6167,998
2743,Skoda,15,5,99인9379,1248
2744,Datsun,19.44,7,55부6417,1598
2745,Hyundai,25.4,5,65아2019,1198
2746,Maruti,26.59,5,51구5333,1186
2747,Maruti,19.3,5,80주9883,1248
2748,Maruti,24.52,7,59노1085,1248
2749,Maruti,22.9,5,79로1743,1248
2750,Maruti,23.26,5,60가2572,1248
2751,Maruti,18.6,5,30후7412,1197
2752,Honda,27.4,5,24고6752,1197
2753,Hyundai,19.81,5,75나9196,1498
2754,Hyundai,17.92,5,20아6725,1086
2755,Hyundai,17.92,5,34호2314,1086
2756,Maruti,24.3,5,19마5217,1086
2757,Maruti,27.39,5,46묘1566,1248
2758,Maruti,23.95,5,93부5503,1248
2759,Tata,23.7,5,22아2732,998
2760,Maruti,25.1,5,48구9640,1193
2761,Maruti,20.77,7,69주9516,1248
2762,Maruti,16.1,4,77노6633,1248
